class,precision,recall,f1-score,support,f0.5-score,model
activewear~skiwear~ski bottoms,0.896551724137931,0.4482758620689655,0.5977011494252874,58,0.7471264367816093,rn-word2vect_avg
activewear~skiwear~ski jackets,0.7,0.2413793103448276,0.358974358974359,87,0.5072463768115942,rn-word2vect_avg
activewear~performance shorts~running shorts,0.3181818181818182,0.11290322580645161,0.16666666666666666,62,0.2333333333333333,rn-word2vect_avg
clothing~coats~padded coats,0.5654205607476636,0.7076023391812866,0.6285714285714286,171,0.5890944498539435,rn-word2vect_avg
clothing~coats~parka coats,0.495114006514658,0.7037037037037037,0.5812619502868069,216,0.5263157894736842,rn-word2vect_avg
clothing~coats~parkas,0.7049180327868853,0.581081081081081,0.637037037037037,148,0.6761006289308176,rn-word2vect_avg
clothing~jackets~capes & ponchos,0.36231884057971014,0.3246753246753247,0.3424657534246575,77,0.3541076487252125,rn-word2vect_avg
clothing~jackets~cropped jackets,0.4678362573099415,0.5755395683453237,0.5161290322580644,278,0.4860267314702308,rn-word2vect_avg
clothing~jackets~denim jackets,0.8757763975155279,0.8966613672496025,0.8860958366064415,629,0.8798751950078003,rn-word2vect_avg
clothing~jackets~faux fur & shearling jackets,0.5616438356164384,0.4606741573033708,0.5061728395061729,89,0.5380577427821522,rn-word2vect_avg
clothing~jackets~fitted jackets,0.3169734151329243,0.421195652173913,0.36172695449241543,368,0.3334767641996558,rn-word2vect_avg
clothing~jackets~hooded jackets,0.6058700209643606,0.6613272311212814,0.6323851203501094,437,0.6162046908315566,rn-word2vect_avg
clothing~jackets~leather jackets,0.6605166051660517,0.6911196911196911,0.6754716981132076,518,0.6664184661206254,rn-word2vect_avg
clothing~jackets~lightweight jackets,0.496309963099631,0.45286195286195285,0.4735915492957746,594,0.48696596669080383,rn-word2vect_avg
clothing~jackets~military jackets,0.32432432432432434,0.10714285714285714,0.1610738255033557,112,0.23076923076923075,rn-word2vect_avg
clothing~jackets~bomber jackets,0.7478260869565218,0.7068493150684931,0.7267605633802816,1095,0.7392550143266475,rn-word2vect_avg
clothing~jackets~n/d,0.0,0.0,0.0,35,,rn-word2vect_avg
clothing~jackets~padded & down jackets,0.6846153846153846,0.8510928961748634,0.758830694275274,732,0.7124885635864592,rn-word2vect_avg
clothing~jackets~puffer jackets,0.7282741738066095,0.8298465829846583,0.7757496740547587,717,0.7465495608531993,rn-word2vect_avg
clothing~jackets~shirt jackets,0.7218181818181818,0.7153153153153153,0.7185520361990949,555,0.720508166969147,rn-word2vect_avg
clothing~jackets~sport jackets & windbreakers,0.6123188405797102,0.49127906976744184,0.5451612903225806,344,0.5835635359116023,rn-word2vect_avg
clothing~jackets~suit & dinner jackets,0.0,0.0,0.0,37,,rn-word2vect_avg
clothing~jackets~tweed jackets,0.5620437956204379,0.7129629629629629,0.6285714285714286,108,0.586890243902439,rn-word2vect_avg
clothing~jackets~waistcoat & gilets,0.7738095238095238,0.75,0.7617187500000001,260,0.7689274447949528,rn-word2vect_avg
clothing~jackets~waistcoats & gilets,0.8866995073891626,0.8430913348946136,0.8643457382953181,427,0.8776206728425158,rn-word2vect_avg
clothing~knitwear~cardi-coats,0.7450980392156863,0.5588235294117647,0.638655462184874,136,0.6985294117647058,rn-word2vect_avg
clothing~jackets~oversized jackets,0.2834008097165992,0.2661596958174905,0.2745098039215686,263,0.27977617905675456,rn-word2vect_avg
clothing~jackets~blazers,0.9326835211696619,0.9395520098189629,0.9361051666157139,3259,0.9340491733268258,rn-word2vect_avg
clothing~jackets~biker jackets,0.6774193548387096,0.2896551724137931,0.4057971014492754,145,0.5343511450381679,rn-word2vect_avg
clothing~dresses~n/d,0.0,0.0,0.0,58,,rn-word2vect_avg
clothing~coats~raincoats,0.5227272727272727,0.3770491803278688,0.4380952380952381,61,0.4852320675105486,rn-word2vect_avg
clothing~coats~single breasted coats,0.699192462987887,0.7753731343283582,0.7353149327671622,1340,0.7132070291048875,rn-word2vect_avg
clothing~coats~trench & raincoats,0.7402912621359223,0.7512315270935961,0.7457212713936431,406,0.7424537487828629,rn-word2vect_avg
clothing~coats~trench coats,0.7912087912087912,0.75,0.770053475935829,96,0.782608695652174,rn-word2vect_avg
clothing~denim~bootcut jeans,0.5897435897435898,0.5,0.5411764705882353,92,0.5693069306930694,rn-word2vect_avg
clothing~denim~boyfriend jeans,0.825,0.5238095238095238,0.6407766990291262,63,0.7399103139013453,rn-word2vect_avg
clothing~denim~cropped jeans,0.7167070217917676,0.6981132075471698,0.7072879330943848,424,0.7129094412331407,rn-word2vect_avg
clothing~denim~denim shorts,0.2839506172839506,0.17037037037037037,0.21296296296296297,135,0.25054466230936817,rn-word2vect_avg
clothing~denim~denim skirts,0.24,0.11320754716981132,0.15384615384615385,53,0.19607843137254902,rn-word2vect_avg
clothing~denim~flared jeans,0.5544217687074829,0.8402061855670103,0.6680327868852459,194,0.5948905109489051,rn-word2vect_avg
clothing~denim~loose-fit jeans,0.8,0.3333333333333333,0.47058823529411764,36,0.625,rn-word2vect_avg
clothing~denim~regular & straight-leg jeans,0.8109137055837563,0.848605577689243,0.8293316028552887,753,0.818181818181818,rn-word2vect_avg
clothing~denim~skinny jeans,0.7761006289308177,0.8916184971098265,0.8298587760591796,692,0.796745867768595,rn-word2vect_avg
clothing~denim~slim-fit jeans,0.8354898336414048,0.8248175182481752,0.830119375573921,548,0.8333333333333335,rn-word2vect_avg
clothing~denim~straight-leg jeans,0.7740303541315345,0.7427184466019418,0.7580511973575558,618,0.7675585284280937,rn-word2vect_avg
clothing~denim~tapered jeans,0.7295081967213115,0.6544117647058824,0.6899224806201549,136,0.7131410256410255,rn-word2vect_avg
clothing~denim~wide-leg jeans,0.8036363636363636,0.8036363636363636,0.8036363636363636,275,0.8036363636363637,rn-word2vect_avg
clothing~dresses~beach dresses,0.0,0.0,0.0,42,,rn-word2vect_avg
clothing~dresses~cocktail & party dresses,0.556969696969697,0.4722507708119219,0.5111234705228032,1946,0.5376784460566346,rn-word2vect_avg
clothing~dresses~day dresses,0.7814132526807809,0.8745960917064164,0.8253829957162565,6499,0.7984267453294003,rn-word2vect_avg
clothing~dresses~evening dresses,0.8211382113821138,0.3519163763066202,0.49268292682926823,861,0.6482670089858793,rn-word2vect_avg
clothing~knitwear~jumpers,0.8860823440262693,0.933972310969116,0.9093972780298121,3756,0.8952633728052267,rn-word2vect_avg
accessories~hats~n/d,0.8813559322033898,0.935251798561151,0.9075043630017452,278,0.8916323731138545,rn-word2vect_avg
shoes~trainers~n/d,0.9563953488372093,0.9373219373219374,0.9467625899280575,351,0.952518818760857,sample_sin_bayes_word2vect
accessories~hats~n/d,0.9651567944250871,0.9964028776978417,0.9805309734513274,278,0.9712482468443198,sample_sin_bayes_word2vect
clothing~suits~double  breasted suits,0.8181818181818182,0.9473684210526315,0.8780487804878049,38,0.8411214953271029,sample_sin_bayes_word2vect
clothing~suits~single breasted suits,0.9878640776699029,0.9667458432304038,0.9771908763505402,421,0.9835669405509908,sample_sin_bayes_word2vect
clothing~sweaters & knitwear~cardigans,0.9468085106382979,0.9384885764499121,0.942630185348632,569,0.9451327433628318,sample_sin_bayes_word2vect
clothing~sweaters & knitwear~hoodies,0.9477364740522636,0.9772296015180265,0.9622571001494769,2635,0.9534918166333407,sample_sin_bayes_word2vect
clothing~sweaters & knitwear~jumpers,0.931970509383378,0.9288577154308617,0.9304115088658413,2994,0.9313462826523777,sample_sin_bayes_word2vect
clothing~sweaters & knitwear~n/d,0.0,0.0,0.0,42,,sample_sin_bayes_word2vect
clothing~sweaters & knitwear~sweatshirts,0.9026798307475318,0.9056603773584906,0.9041676477513538,2120,0.9032743695897628,sample_sin_bayes_word2vect
clothing~t-shirts & vests~n/d,0.0,0.0,0.0,67,,sample_sin_bayes_word2vect
clothing~t-shirts & vests~t-shirts,0.9565717205262486,0.9795945062132112,0.9679462323898153,7645,0.9610892944226278,sample_sin_bayes_word2vect
clothing~skirts~straight skirts,0.5697674418604651,0.1526479750778816,0.24078624078624075,321,0.3684210526315789,sample_sin_bayes_word2vect
clothing~t-shirts & vests~vests & tanks,0.8682926829268293,0.8516746411483254,0.859903381642512,209,0.8649173955296405,sample_sin_bayes_word2vect
clothing~tops~cardigans,0.0,0.0,0.0,65,,sample_sin_bayes_word2vect
clothing~tops~hoodies,0.9022026431718062,0.9094138543516874,0.9057938965059709,1126,0.9036357218496294,sample_sin_bayes_word2vect
clothing~tops~n/d,0.0,0.0,0.0,56,,sample_sin_bayes_word2vect
clothing~tops~polo tops,0.7258883248730964,0.7606382978723404,0.7428571428571428,188,0.7325819672131146,sample_sin_bayes_word2vect
clothing~tops~shirts,0.9426573426573427,0.9312607944732297,0.9369244135534318,2895,0.9403557725845832,sample_sin_bayes_word2vect
clothing~tops~sweatshirts,0.9230769230769231,0.8757016840417001,0.8987654320987655,1247,0.9131961866532866,sample_sin_bayes_word2vect
clothing~tops~t-shirts & jerseys,0.9102141680395387,0.8813559322033898,0.8955526289129775,5015,0.9042923196530137,sample_sin_bayes_word2vect
clothing~tops~tunics & kaftans,0.589041095890411,0.5308641975308642,0.5584415584415585,81,0.5764075067024129,sample_sin_bayes_word2vect
clothing~tops~vests & tank tops,0.7703426124197003,0.7728249194414608,0.7715817694369974,1862,0.770837797300193,sample_sin_bayes_word2vect
clothing~tops~blouses,0.8085839598997494,0.837987012987013,0.8230229591836734,3080,0.8142983341746592,sample_sin_bayes_word2vect
clothing~trousers~chinos,0.8643122676579925,0.8790170132325141,0.8716026241799437,529,0.867213726221559,sample_sin_bayes_word2vect
clothing~skirts~pleated skirts,0.7162471395881007,0.7560386473429952,0.7356051703877791,414,0.7238667900092508,sample_sin_bayes_word2vect
clothing~skirts~high-waisted skirts,0.5208085612366231,0.5040276179516686,0.512280701754386,869,0.5173635719347981,sample_sin_bayes_word2vect
clothing~knitwear~knitted tops,0.7393705135284373,0.7316939890710382,0.7355122219170558,1830,0.7378223495702007,sample_sin_bayes_word2vect
clothing~knitwear~knitted trousers,0.4256198347107438,0.5988372093023255,0.4975845410628019,172,0.4517543859649123,sample_sin_bayes_word2vect
clothing~polo shirts~n/d,0.9753086419753086,0.9919638372677047,0.9835657370517928,1991,0.9785947874343475,sample_sin_bayes_word2vect
clothing~shirts~n/d,0.9618940248027058,0.9737502853229856,0.9677858439201453,4381,0.9642421228696716,sample_sin_bayes_word2vect
clothing~shorts~bermuda shorts,0.6955380577427821,0.8548387096774194,0.7670043415340086,620,0.7224645583424207,sample_sin_bayes_word2vect
clothing~shorts~cargo shorts,0.8914285714285715,0.8297872340425532,0.859504132231405,188,0.8783783783783784,sample_sin_bayes_word2vect
clothing~shorts~chino shorts,0.8602941176470589,0.7005988023952096,0.7722772277227722,167,0.8227848101265822,sample_sin_bayes_word2vect
clothing~shorts~deck shorts,0.875,0.42,0.5675675675675675,100,0.7191780821917809,sample_sin_bayes_word2vect
clothing~shorts~denim shorts,0.7967479674796748,0.8990825688073395,0.8448275862068967,109,0.815307820299501,sample_sin_bayes_word2vect
clothing~skirts~pencil skirts,0.8578680203045685,0.6575875486381323,0.7444933920704847,257,0.8086124401913876,sample_sin_bayes_word2vect
clothing~shorts~drop-crotch shorts,0.8163265306122449,0.7272727272727273,0.7692307692307693,55,0.796812749003984,sample_sin_bayes_word2vect
clothing~shorts~leather & faux leather shorts,0.6933333333333334,0.7536231884057971,0.7222222222222223,69,0.7046070460704608,sample_sin_bayes_word2vect
clothing~shorts~mini shorts,0.8181818181818182,0.17307692307692307,0.28571428571428575,104,0.46875000000000006,sample_sin_bayes_word2vect
clothing~shorts~short shorts,0.6986685353889278,0.8378151260504202,0.7619411539931219,1190,0.7226732386198899,sample_sin_bayes_word2vect
clothing~shorts~tailored shorts,0.7021276595744681,0.3235294117647059,0.4429530201342282,204,0.5689655172413793,sample_sin_bayes_word2vect
clothing~shorts~track & running shorts,0.85273492286115,0.8117489986648865,0.8317373461012312,749,0.8442099416828658,sample_sin_bayes_word2vect
clothing~skirts~a-line skirts,0.6066350710900474,0.5680473372781065,0.586707410236822,676,0.5985037406483791,sample_sin_bayes_word2vect
clothing~skirts~asymmetric & draped skirts,0.5360169491525424,0.7354651162790697,0.6200980392156863,344,0.5667562724014337,sample_sin_bayes_word2vect
clothing~skirts~fitted skirts,0.38209606986899564,0.546875,0.44987146529562977,320,0.4065985130111524,sample_sin_bayes_word2vect
clothing~skirts~full skirts,0.44025157232704404,0.2978723404255319,0.3553299492385787,235,0.4018369690011481,sample_sin_bayes_word2vect
clothing~shorts~knee-length shorts,0.6788617886178862,0.4477211796246649,0.5395799676898223,373,0.6153279292557111,sample_sin_bayes_word2vect
clothing~knitwear~knitted skirts,0.5291479820627802,0.7468354430379747,0.6194225721784777,158,0.5619047619047619,sample_sin_bayes_word2vect
clothing~trousers~cropped trousers,0.7324690630524455,0.8438560760353021,0.7842271293375394,1473,0.7523302263648468,sample_sin_bayes_word2vect
clothing~trousers~flared trousers,0.7486725663716814,0.667192429022082,0.7055879899916597,634,0.7308223911541121,sample_sin_bayes_word2vect
lingerie & nightwear~bodies~n/d,0.28688524590163933,0.4069767441860465,0.3365384615384615,86,0.3048780487804878,sample_sin_bayes_word2vect
lingerie & nightwear~bras~n/d,0.7407407407407407,0.5882352941176471,0.6557377049180328,34,0.704225352112676,sample_sin_bayes_word2vect
lingerie & nightwear~loungewear~n/d,0.5833333333333334,0.16666666666666666,0.25925925925925924,42,0.3888888888888889,sample_sin_bayes_word2vect
pre-owned~coats~n/d,0.9431818181818182,0.9431818181818182,0.9431818181818182,88,0.9431818181818183,sample_sin_bayes_word2vect
pre-owned~dresses~n/d,1.0,0.9510869565217391,0.9749303621169916,184,0.9898190045248868,sample_sin_bayes_word2vect
pre-owned~jackets~n/d,0.9368932038834952,0.910377358490566,0.9234449760765551,212,0.9314671814671815,sample_sin_bayes_word2vect
pre-owned~skirts~n/d,0.9886363636363636,0.9886363636363636,0.9886363636363636,88,0.9886363636363636,sample_sin_bayes_word2vect
pre-owned~tops~n/d,0.9593220338983051,0.9218241042345277,0.9401993355481727,307,0.9515803631472765,sample_sin_bayes_word2vect
pre-owned~trousers~n/d,0.9761904761904762,0.9534883720930233,0.9647058823529412,86,0.9715639810426541,sample_sin_bayes_word2vect
jewellery~watches~n/d,0.875,0.9333333333333333,0.9032258064516129,45,0.8860759493670887,sample_sin_bayes_word2vect
shoes~boots~n/d,0.9901185770750988,0.978515625,0.9842829076620826,512,0.987776025236593,sample_sin_bayes_word2vect
shoes~espadrilles~n/d,0.9090909090909091,0.8823529411764706,0.8955223880597014,34,0.9036144578313253,sample_sin_bayes_word2vect
shoes~flip flops & slides~n/d,0.7291666666666666,0.7608695652173914,0.7446808510638298,46,0.7352941176470589,sample_sin_bayes_word2vect
shoes~loafers~n/d,0.926829268292683,0.9661016949152542,0.946058091286307,118,0.9344262295081966,sample_sin_bayes_word2vect
shoes~mules~n/d,0.8203592814371258,0.8782051282051282,0.8482972136222909,156,0.8313106796116505,sample_sin_bayes_word2vect
shoes~pumps~n/d,0.9333333333333333,0.900990099009901,0.9168765743073047,202,0.9266802443991853,sample_sin_bayes_word2vect
shoes~sandals~n/d,0.938034188034188,0.9070247933884298,0.9222689075630253,484,0.9316638370118846,sample_sin_bayes_word2vect
shoes~slippers~n/d,0.8846153846153846,0.6764705882352942,0.7666666666666666,34,0.8333333333333333,sample_sin_bayes_word2vect
shoes~trainers~hi-tops,0.8867924528301887,0.7230769230769231,0.7966101694915254,65,0.8483754512635379,sample_sin_bayes_word2vect
shoes~trainers~low-tops,0.8959276018099548,0.9635036496350365,0.9284876905041033,411,0.9086737035337311,sample_sin_bayes_word2vect
shoes~derby shoes~n/d,0.9487179487179487,0.9487179487179487,0.9487179487179487,39,0.9487179487179487,sample_sin_bayes_word2vect
clothing~trousers~drop-crotch trousers,0.7808219178082192,0.7307692307692307,0.7549668874172185,78,0.7702702702702703,sample_sin_bayes_word2vect
jewellery~rings~n/d,0.9832775919732442,0.9865771812080537,0.9849246231155778,298,0.9839357429718876,sample_sin_bayes_word2vect
jewellery~earrings~n/d,0.9632495164410058,0.974559686888454,0.9688715953307393,511,0.9654905001938734,sample_sin_bayes_word2vect
clothing~trousers~high-waisted trousers,0.5395121951219513,0.5908119658119658,0.5639979602243752,936,0.5490468625893566,sample_sin_bayes_word2vect
clothing~trousers~leggings,0.8024096385542169,0.8951612903225806,0.8462515883100381,372,0.8193897637795275,sample_sin_bayes_word2vect
clothing~trousers~loose fit,0.5882352941176471,0.3125,0.40816326530612246,128,0.5,sample_sin_bayes_word2vect
clothing~trousers~n/d,0.0,0.0,0.0,47,,sample_sin_bayes_word2vect
clothing~trousers~palazzo pants,0.6505576208178439,0.43424317617866004,0.5208333333333334,403,0.5916159567275185,sample_sin_bayes_word2vect
clothing~trousers~regular & straight-leg trousers,0.7562217194570136,0.8187385180649112,0.7862393413701851,1633,0.7679494543365882,sample_sin_bayes_word2vect
clothing~trousers~skinny trousers,0.7,0.4790874524714829,0.5688487584650113,263,0.6408952187182095,sample_sin_bayes_word2vect
clothing~trousers~slim-fit trousers,0.7024793388429752,0.604982206405694,0.6500956022944551,281,0.6805444355484387,sample_sin_bayes_word2vect
clothing~trousers~straight trousers,0.6696658097686375,0.6187648456057007,0.6432098765432098,842,0.6588265048052605,sample_sin_bayes_word2vect
jewellery~necklaces~n/d,0.9705882352941176,0.9751166407465007,0.9728471683475562,643,0.9714905484970562,sample_sin_bayes_word2vect
clothing~trousers~tailored trousers,0.7765151515151515,0.6996587030716723,0.7360861759425493,879,0.7598220904373609,sample_sin_bayes_word2vect
clothing~trousers~track pants,0.8956349206349207,0.9141352774402592,0.9047905391862097,2469,0.8992748426169416,sample_sin_bayes_word2vect
clothing~trousers~wide-leg trousers,0.7197452229299363,0.6890243902439024,0.70404984423676,164,0.7133838383838382,sample_sin_bayes_word2vect
demi-fine jewellery~demi-fine earrings~n/d,0.78125,0.6578947368421053,0.7142857142857143,38,0.7530120481927711,sample_sin_bayes_word2vect
demi-fine jewellery~demi-fine necklaces~n/d,0.717948717948718,0.7567567567567568,0.736842105263158,37,0.7253886010362693,sample_sin_bayes_word2vect
fine jewellery~fine earrings~n/d,0.9230769230769231,0.7058823529411765,0.8000000000000002,34,0.8695652173913044,sample_sin_bayes_word2vect
fine jewellery~fine necklaces~n/d,0.7083333333333334,0.5151515151515151,0.5964912280701754,33,0.6589147286821705,sample_sin_bayes_word2vect
fine jewellery~fine rings~n/d,0.975609756097561,0.9302325581395349,0.9523809523809524,43,0.9661835748792269,sample_sin_bayes_word2vect
jewellery~bracelets~n/d,0.9968798751950078,0.9770642201834863,0.9868725868725868,654,0.9928527035425729,sample_sin_bayes_word2vect
jewellery~brooches & pins~n/d,1.0,0.8979591836734694,0.9462365591397849,49,0.9777777777777776,sample_sin_bayes_word2vect
clothing~trousers~tapered trousers,0.7919191919191919,0.703770197486535,0.7452471482889734,557,0.7725660228616476,sample_sin_bayes_word2vect
clothing~knitwear~knitted dresses,0.5509761388286334,0.5204918032786885,0.5353003161222338,488,0.5445969125214408,sample_sin_bayes_word2vect
clothing~knitwear~jumpers,0.9165576772168454,0.9329073482428115,0.9246602454149625,3756,0.9197816043679126,sample_sin_bayes_word2vect
clothing~knitwear~cardigans,0.9181155356141335,0.9606807511737089,0.9389159736162891,1704,0.9263241285649616,sample_sin_bayes_word2vect
bags~clutch bags~n/d,0.9037383177570093,0.9088345864661654,0.9062792877225866,1064,0.904752994011976,sample_sin_bayes_word2vect
bags~laptop bags & briefcases~n/d,0.9014084507042254,0.8888888888888888,0.8951048951048951,72,0.8988764044943821,sample_sin_bayes_word2vect
bags~luggage & holdalls~n/d,0.8636363636363636,0.912,0.88715953307393,125,0.8728943338437979,sample_sin_bayes_word2vect
bags~messenger bags~n/d,0.7344173441734417,0.8856209150326797,0.8029629629629629,306,0.7603815937149271,sample_sin_bayes_word2vect
bags~mini bags~n/d,0.6026392961876833,0.6421875,0.6217851739788199,640,0.6101543942992874,sample_sin_bayes_word2vect
bags~satchels & cross body bags~n/d,0.8571428571428571,0.8466257668711656,0.8518518518518517,2282,0.8550185873605948,sample_sin_bayes_word2vect
bags~shoulder bags~n/d,0.8922413793103449,0.8332774236833277,0.8617519514310494,2981,0.8797903237231707,sample_sin_bayes_word2vect
bags~tote bags~n/d,0.9246164109406271,0.9295774647887324,0.9270903010033444,4473,0.92560438092694,sample_sin_bayes_word2vect
clothing~all in one~jumpsuits,0.8953771289537713,0.9387755102040817,0.916562889165629,392,0.9037328094302554,sample_sin_bayes_word2vect
bags~bucket bags~n/d,0.797752808988764,0.9161290322580645,0.8528528528528528,310,0.8189158016147634,sample_sin_bayes_word2vect
clothing~all in one~playsuits,0.8629032258064516,0.816793893129771,0.8392156862745098,131,0.8532695374800638,sample_sin_bayes_word2vect
clothing~beachwear~beach dresses,0.42857142857142855,0.2222222222222222,0.29268292682926833,54,0.3614457831325301,sample_sin_bayes_word2vect
clothing~beachwear~bikinis,0.9875,0.9518072289156626,0.9693251533742331,166,0.9801488833746897,sample_sin_bayes_word2vect
clothing~beachwear~one-pieces,0.65625,0.9545454545454546,0.7777777777777778,44,0.7000000000000001,sample_sin_bayes_word2vect
clothing~beachwear~swim shorts,0.95,0.9827586206896551,0.9661016949152542,58,0.9563758389261745,sample_sin_bayes_word2vect
clothing~coats~capes,0.4387755102040816,0.581081081081081,0.5,74,0.4613733905579399,sample_sin_bayes_word2vect
clothing~coats~double breasted & peacoats,0.8401253918495298,0.7723342939481268,0.8048048048048048,347,0.8256315465187924,sample_sin_bayes_word2vect
clothing~coats~double breasted coats,0.9253731343283582,0.8266666666666667,0.8732394366197183,150,0.9037900874635567,sample_sin_bayes_word2vect
clothing~coats~faux fur coats,0.5238095238095238,0.7333333333333333,0.611111111111111,105,0.5555555555555556,sample_sin_bayes_word2vect
clothing~coats~leather coats,0.5757575757575758,0.3392857142857143,0.4269662921348315,56,0.5053191489361704,sample_sin_bayes_word2vect
clothing~beachwear~beach cover-ups,0.3793103448275862,0.24444444444444444,0.29729729729729726,45,0.34161490683229817,sample_sin_bayes_word2vect
clothing~coats~oversized coats,0.33994334277620397,0.5128205128205128,0.4088586030664395,234,0.3645200486026732,sample_sin_bayes_word2vect
bags~belt bags~n/d,0.9365853658536586,0.9365853658536586,0.9365853658536586,410,0.9365853658536585,sample_sin_bayes_word2vect
bags~backpacks~n/d,0.9825783972125436,0.9825783972125436,0.9825783972125436,861,0.9825783972125436,sample_sin_bayes_word2vect
"accessories~phone, computer & gadgets~n/d",0.5454545454545454,0.7317073170731707,0.6249999999999999,41,0.5747126436781609,sample_sin_bayes_word2vect
accessories~scarves~n/d,0.972753346080306,0.9893048128342246,0.9809592672933236,2057,0.9760191846522781,sample_sin_bayes_word2vect
accessories~sunglasses~n/d,1.0,0.9753694581280788,0.9875311720698255,203,0.9949748743718594,sample_sin_bayes_word2vect
accessories~ties & bow ties~n/d,0.8918918918918919,0.9428571428571428,0.9166666666666667,35,0.9016393442622951,sample_sin_bayes_word2vect
accessories~wallets & cardholders~n/d,0.6842105263157895,0.7428571428571429,0.7123287671232877,35,0.6951871657754011,sample_sin_bayes_word2vect
accessories~wallets & purses~n/d,0.5245901639344263,0.6808510638297872,0.5925925925925926,47,0.5498281786941581,sample_sin_bayes_word2vect
activewear~performance footwear~performance trainers,0.6666666666666666,0.05405405405405406,0.1,37,0.20408163265306123,sample_sin_bayes_word2vect
activewear~performance jackets~lightweight jackets,0.36363636363636365,0.21621621621621623,0.27118644067796616,74,0.32,sample_sin_bayes_word2vect
activewear~performance jackets~performance track jackets,0.4,0.05405405405405406,0.09523809523809523,37,0.17543859649122806,sample_sin_bayes_word2vect
bags~beach bags~n/d,0.6578947368421053,0.6097560975609756,0.6329113924050632,41,0.6476683937823834,sample_sin_bayes_word2vect
activewear~performance shorts~cycling shorts,0.5754716981132075,0.7922077922077922,0.6666666666666667,77,0.6087824351297405,sample_sin_bayes_word2vect
activewear~performance tops~performance sweatshirts & hoodies,0.0,0.0,0.0,50,,sample_sin_bayes_word2vect
activewear~performance tops~performance t-shirts,0.47058823529411764,0.375,0.41739130434782606,64,0.44776119402985065,sample_sin_bayes_word2vect
activewear~performance tops~performance t-shirts & vests,0.6666666666666666,0.5357142857142857,0.594059405940594,56,0.635593220338983,sample_sin_bayes_word2vect
activewear~performance tops~performance tank tops,0.5517241379310345,0.21333333333333335,0.3076923076923077,75,0.418848167539267,sample_sin_bayes_word2vect
activewear~performance tops~sports bras,0.8082191780821918,0.9007633587786259,0.851985559566787,131,0.8251748251748252,sample_sin_bayes_word2vect
activewear~performance trousers~performance leggings,0.7633587786259542,0.6134969325153374,0.6802721088435375,163,0.7278020378457061,sample_sin_bayes_word2vect
activewear~performance trousers~sport track pants,0.3333333333333333,0.02702702702702703,0.05,37,0.10204081632653061,sample_sin_bayes_word2vect
activewear~skiwear~ski bottoms,0.7758620689655172,0.7758620689655172,0.7758620689655173,58,0.7758620689655172,sample_sin_bayes_word2vect
activewear~skiwear~ski jackets,0.75,0.4827586206896552,0.5874125874125874,87,0.67524115755627,sample_sin_bayes_word2vect
activewear~performance shorts~running shorts,0.625,0.4032258064516129,0.49019607843137253,62,0.5630630630630631,sample_sin_bayes_word2vect
clothing~coats~padded coats,0.6833333333333333,0.7192982456140351,0.7008547008547009,171,0.6902356902356903,sample_sin_bayes_word2vect
clothing~coats~parka coats,0.7758620689655172,0.625,0.6923076923076923,216,0.7401315789473684,sample_sin_bayes_word2vect
clothing~coats~parkas,0.7191780821917808,0.7094594594594594,0.7142857142857142,148,0.7172131147540983,sample_sin_bayes_word2vect
clothing~jackets~capes & ponchos,0.40625,0.33766233766233766,0.36879432624113473,77,0.3903903903903904,sample_sin_bayes_word2vect
clothing~jackets~cropped jackets,0.5520504731861199,0.6294964028776978,0.5882352941176471,278,0.5659767141009056,sample_sin_bayes_word2vect
clothing~jackets~denim jackets,0.8947368421052632,0.918918918918919,0.9066666666666667,629,0.8994708994708995,sample_sin_bayes_word2vect
clothing~jackets~faux fur & shearling jackets,0.6463414634146342,0.5955056179775281,0.6198830409356725,89,0.6354916067146282,sample_sin_bayes_word2vect
clothing~jackets~fitted jackets,0.4612903225806452,0.38858695652173914,0.4218289085545723,368,0.44465174129353235,sample_sin_bayes_word2vect
clothing~jackets~hooded jackets,0.6422594142259415,0.7025171624713958,0.6710382513661202,437,0.6534695615155386,sample_sin_bayes_word2vect
clothing~jackets~leather jackets,0.7904967602591793,0.7065637065637066,0.746177370030581,518,0.7721518987341771,sample_sin_bayes_word2vect
clothing~jackets~lightweight jackets,0.5080291970802919,0.5858585858585859,0.544175136825645,594,0.5218956208758248,sample_sin_bayes_word2vect
clothing~jackets~military jackets,0.6067415730337079,0.48214285714285715,0.5373134328358209,112,0.576923076923077,sample_sin_bayes_word2vect
clothing~jackets~bomber jackets,0.755120213713268,0.7744292237442922,0.7646528403967537,1095,0.7589045999642025,sample_sin_bayes_word2vect
clothing~jackets~n/d,0.0,0.0,0.0,35,,sample_sin_bayes_word2vect
clothing~jackets~padded & down jackets,0.856338028169014,0.8306010928961749,0.8432732316227463,732,0.8510638297872342,sample_sin_bayes_word2vect
clothing~jackets~puffer jackets,0.8358831710709318,0.8382147838214784,0.8370473537604457,717,0.836348455329808,sample_sin_bayes_word2vect
clothing~jackets~shirt jackets,0.7890625,0.7279279279279279,0.7572633552014995,555,0.7760276603918554,sample_sin_bayes_word2vect
clothing~jackets~sport jackets & windbreakers,0.6611842105263158,0.5843023255813954,0.6203703703703703,344,0.6442307692307692,sample_sin_bayes_word2vect
clothing~jackets~suit & dinner jackets,0.7096774193548387,0.5945945945945946,0.6470588235294118,37,0.6832298136645963,sample_sin_bayes_word2vect
